Username,location,date,content,Rating
Michael Cohen,US,5 days agoVerified,"Amazing LED Strip Lights for my GreenhouseI am relatively new to LED strip lighting and selecting the product and accessories needed was made super simple by the staff of Solid Apollo LED that I worked with.  The pricing was also the best I could find with the tight specifications I required.   I had electricians do the install and the end result is fantastic!   Highly recommend the product and accessories they provide.Date of experience: November 27, 2024",5
Jim Adams,US,15 hours agoVerified,"Amazing shippingI came home to a very long and stiff cardboard tube at my door.  It was the 78"" long, plastic LED channel I had ordered, had arrived just fine with a reasonable shipping charge.  Happy camper.Date of experience: January 22, 2024",5
Stephen J,US,6 days agoVerified,"My first time orderI received a phone call after placing my order to verify what I was ordering would meet my expectations.  This is my first time installing this type of LED lights.Date of experience: November 25, 2024",5
Paul Trembly,US,"Dec 31, 2024Verified","Pointed Out  A Possible ProblemWhen reviewing a order I had placed, Andrew sent me an email pointing out that the size of the power supply I was purchasing was not large enough to power the number of LED sheets I was purchasing.  Most companies would just send me my order, but Andrew wanted to make sure that I was getting what I needed. (turns out I already had additional power supplies so was good) This is customer service as it is meant to be.Date of experience: December 10, 2024",5
Jeremiah Dahl,US,"Jan 2, 2025Verified","Best LED supplier in Washington They’re knowledgeable, helpful and experts at designing systems for any LED need. They have cutting edge tech and parts in stock for most project needs. Date of experience: December 12, 2024",5
Jim Reed,US,"Dec 27, 2024Verified","First LED projectFirst LED project, pretty complicated for a beginner.Had a lot of questions and needed a lot of advice to get through the project.Many emails sent for info and even phone conversations which work better for me ( phone conversations non-existent today). No complaints with dealing with Apollo LED.About the only thing I think would be more helpful would be to improve the connections when connecting wires to the LED strip, I seemed to have a lot of trouble with that aspect of the project.Date of experience: November 14, 2024",5
Jon,US,"Dec 26, 2024Verified","Would buy from again The phone service was extremely helpful and even looked at some 3rd party hardware I planned to connect with some of their products. They were happy to help make recommendations that fit my needs for a large custom photo box. The prices are high but if you want quality lighting, it's going to cost.The best part about the experience is they provide all the specifications someone would want about the lights they are buying unlike most places that only highlight a few details. I would highlight recommend this company for anyone looking for a custom lighting setup or struggling to find a product to meet their needs.Date of experience: December 03, 2024",5
Hap Tivey,US,"Dec 27, 2024Verified","Tech supportThe ordinary things that make an experience great for me are the ease of using the website, access to information about the products on the site and quick delivery. Solid Apollo excels at all three, but that isn't particularly uncommon for electronics. What sets Solid Apollo in its own class is its support for these products.  But a video camera from amazon and expect hours of marginal support for how to make it work. Buy a new iphone and expect to drive back to the Apple store to get help, or watch hours of youtube trying to trust who to trust. At Solid, I've hit snags understanding products before and after buying them. I call. I talk to someone in tech, recently Cameron. It's like getting real knowledge over the phone that's applicable. On one occasion I wanted to hack one of their new products to make it work as the older versions I used. They explained how to do that. Who does that? Who cares enough to do that? Yes, maybe a tech at the Apple store. For me that's a two hour drive, an afternoon. Imagine getting the same tech value with a phone call. That's Solid Apollo.Date of experience: November 26, 2024",5
Robert,US,"Dec 24, 2024Verified","Professional and honestI have been using Apollo for several years. One time i bought during a sale but the computer failed to register the discount. However the Apollo crew checked the time of my purchase and made all due adjustmentsDate of experience: December 02, 2024",5
James S.,US,5 days agoVerified,"Excellent customer serviceExcellent customer service, from helping me pick the right product, to expediting the shipment's delivery.Quality merchandise .First rate service.Date of experience: November 27, 2024",5
Jeff Lindemann,US,"Dec 24, 2024Verified","First rate service in a time when that has become more noticeable Have made several purchases here and the service has been top notch. Solid Apollo has established and maintained great service while other companies have let service lapse.Date of experience: December 02, 2024",5
Don D,US,6 days agoVerified,"Very helpfulVery helpful putting the order together to fit my needs.Date of experience: December 02, 2024",5
Timothy Yale,US,"Dec 24, 2024Verified","Andrew C is a fabulousAndrew C is a fabulous, patient resource.  Amazingly helpful and conscientious.   This company does it right! Date of experience: December 03, 2024",5
SANDRA J,US,"Dec 5, 2024Verified","Great opportunity to see lighting in real time…Great ""hands-on"" time to see exactly which components work best for my space and preferences. Options can be seen quickly and accurately in their demo room.Date of experience: November 12, 2024",5
Kenneth  Smith,US,"Dec 24, 2024Verified","8mm LED strip per adapter.I have purchased this product before and it works great for me.  Most off though was the quick time frame it arrived, much ahead of the estimate.Date of experience: December 03, 2024",5
Thomas,US,"Dec 25, 2024Verified","Easy to use website I usually like to…Easy to use website I usually like to actually speak to a live person but it was so easy. Date of experience: December 02, 2024",5
Edin Dautovic,US,"Nov 18, 2024Verified","High quality productsHigh quality products. We purchase all our tape lighting and channels from Solid Apollo, our customers love it. Plenty of accessories available which makes installation quick and easy. Date of experience: October 28, 2024",5
H Posey,US,"Nov 19, 2024Verified","We have been using Solid Apollo LED…We have been using Solid Apollo LED products for over five years. They give great advice, they know their products very well, and they are always helpful. Of all the purchases and installs, we have only ever had two warranty claims/service calls. They resolved the issues quickly and fairly. I highly recommend Solid Apollo LED!Date of experience: October 25, 2024",5
Javier Carrasquillo,US,"Updated Dec 3, 2024Verified","The lights are so on pointThe lights are so on point. Works beautifully for what I'm wanting. The info session with the guy, when I called, was a little. . . .confusing? But only he was so knowledgeable, and my tiny cave man brain couldn't comprehend. But superb email support, and superb product.Date of experience: October 26, 2024",5
thomas french,US,"Sep 24, 2024Verified","Delivery was promptDelivery was prompt.  Shipping of $35 for a parcel of a medium envelope delivered by usps is abusive.   It will keep me from returning. I am a oem lightning manufacturer.   Good byeDate of experience: September 03, 2024",2
Joe McCartney,US,"Jun 20, 2024Verified","Still waiting for productUnfortunately I can’t provide a review of the product as USPS hasn’t delivered it yet..  It shipped 3 weeks ago by Priority Mail and I would have thought for $36 in shipping charges it would be delivered already.  Customer service did provide tracking information which was helpful.Date of experience: May 29, 2024",3
